Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
07/07/2020,341,4,25,35,107,69,55,44,19,8,4,0,184,156,1,107,12,95,85,11,31,0,0,0,0,0,3,0,1,0,3,1,0,3,0,1,0,0,0,0,2,3,2,5,4,6,3,0,9,16,0,4,2,13,4,1,1
05/20/2022,1117,2,35,256,201,209,147,123,98,52,31,0,610,502,5,232,98,230,344,60,153,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2,0,0,0,1,5,2,2,1,7,5,12,0,17,18,0,4,2,13,14,0,2
03/08/2022,165,2,12,44,40,24,16,14,12,11,4,0,87,73,5,30,11,26,65,9,24,0,0,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,1,0,3,0,1,1,4,2,0,6,6,0,3,1,5,3,0,0
10/31/2020,1066,10,82,136,272,222,169,130,86,39,12,0,544,522,0,387,41,164,293,48,133,0,0,1,0,2,1,5,1,0,2,8,0,4,1,2,3,0,0,2,6,4,14,13,21,15,7,0,38,44,0,24,3,32,19,2,2
06/11/2022,537,1,30,73,106,113,86,69,45,32,13,0,321,215,1,110,45,130,144,22,86,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,5,1,1,6,4,5,7,0,15,15,0,6,2,15,7,0,0
04/12/2020,341,33,136,28,32,56,54,60,46,34,31,0,144,197,0,103,8,120,60,21,29,0,0,1,2,3,11,6,10,0,16,17,0,4,1,20,8,0,0,0,2,7,16,31,29,30,21,0,56,80,0,34,4,67,25,6,0
12/28/2020,1666,18,79,203,367,360,217,243,170,66,40,0,846,814,6,678,77,292,366,75,178,0,0,0,0,3,2,7,6,0,6,12,0,7,1,4,6,0,0,2,3,1,7,18,14,20,14,0,38,41,0,22,4,30,20,3,0
07/03/2022,453,1,36,51,101,90,65,54,41,33,18,0,265,187,1,92,29,108,143,17,64,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4,5,2,3,5,10,7,0,18,18,0,6,3,18,9,0,0
09/01/2022,564,0,20,142,64,107,71,78,50,27,25,0,323,240,1,147,28,164,133,20,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,2,6,3,0,12,8,0,3,1,5,11,0,0
05/28/2022,618,2,31,93,114,133,94,66,56,41,21,0,348,270,0,143,44,102,205,36,88,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,1,0,1,2,4,3,2,4,7,8,0,20,11,0,5,1,13,10,1,1
06/10/2022,846,0,27,163,197,166,108,92,69,30,21,0,471,368,7,188,62,202,211,58,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,1,7,3,7,0,17,10,0,6,1,13,6,1,0
12/26/2020,955,19,81,94,234,179,155,140,89,41,23,0,506,446,3,392,29,149,252,46,87,0,0,0,1,0,3,9,6,0,8,11,0,5,0,6,8,0,0,2,10,5,7,13,16,16,12,0,42,39,0,27,1,35,11,5,2
04/06/2021,859,4,67,134,234,186,126,90,56,18,15,0,440,418,1,233,65,253,212,27,69,0,0,0,0,1,3,0,0,0,0,4,0,3,0,1,0,0,0,0,2,8,10,17,14,8,8,0,29,38,0,12,2,42,7,2,2
05/17/2022,1398,0,37,370,257,282,151,148,95,64,30,1,815,574,9,292,100,271,437,70,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,3,2,6,7,9,1,27,10,0,4,2,15,13,2,1
09/11/2021,321,6,32,65,71,71,48,29,16,15,6,0,182,138,1,84,10,70,94,25,38,0,0,0,0,1,1,1,3,0,2,4,0,2,0,3,1,0,0,0,4,5,9,3,6,2,3,0,14,18,0,8,0,17,6,0,1
11/17/2020,2462,21,145,266,586,490,390,344,227,104,55,0,1273,1181,8,1002,78,433,550,102,297,0,0,0,0,4,10,3,4,0,7,14,0,10,1,6,4,0,0,3,7,11,13,21,40,34,16,0,66,79,0,47,6,60,23,5,4
04/05/2020,292,26,146,3,31,50,49,73,42,20,24,0,127,165,0,84,12,116,58,10,12,0,0,0,2,5,2,10,7,0,8,18,0,5,0,18,3,0,0,0,3,10,24,36,26,24,23,0,55,91,0,30,10,82,16,7,1
03/26/2022,197,1,6,28,50,46,31,21,11,6,4,0,94,92,11,36,18,12,83,6,42,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,3,0,5,1,0,1,0,5,0,0,0
02/16/2021,213,5,33,24,65,30,43,22,17,8,4,0,113,99,1,50,10,40,81,8,24,0,0,0,0,0,1,3,1,0,1,4,0,2,0,2,1,0,0,0,2,3,3,7,7,6,5,0,23,10,0,6,0,16,9,2,0
10/10/2021,173,6,25,31,38,32,22,21,15,9,5,0,98,74,1,37,14,39,58,12,13,0,0,0,2,1,1,2,0,0,3,3,0,2,0,1,3,0,0,0,2,5,3,5,5,3,2,0,14,11,0,7,0,13,5,0,0
09/12/2021,266,5,34,55,62,52,39,25,18,13,2,0,166,100,0,43,16,85,69,15,38,0,0,2,0,0,1,1,1,0,3,2,0,2,0,1,2,0,0,0,1,4,8,8,9,4,0,0,16,18,0,6,1,23,3,0,1
07/04/2022,259,1,34,39,40,48,31,35,25,22,18,1,143,114,2,60,8,76,87,8,20,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,3,4,3,3,3,7,9,0,14,20,0,8,0,12,12,1,1
03/21/2020,125,2,62,0,18,25,20,28,16,13,5,0,53,72,0,27,6,63,27,2,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,2,0,0,0,0,4,6,7,18,9,14,4,0,23,39,0,12,4,34,11,1,0
08/13/2022,431,1,30,51,78,82,57,63,53,27,20,0,245,182,4,115,23,147,73,14,59,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,4,4,7,3,10,0,15,15,0,4,0,15,8,3,0
12/13/2021,2173,12,96,450,542,482,314,214,120,39,12,0,1118,1047,8,326,72,598,654,151,372,0,0,1,0,0,3,4,4,0,6,6,0,1,0,10,1,0,0,3,6,11,12,13,25,14,12,0,42,54,0,26,2,41,24,1,2
04/16/2020,677,31,152,8,118,113,119,121,94,63,41,0,320,357,0,265,19,223,104,20,46,0,0,0,2,3,6,8,12,0,14,17,0,5,3,16,7,0,0,0,5,10,15,33,33,32,24,0,57,95,0,48,2,72,22,8,0
05/14/2020,778,45,131,49,167,150,133,110,95,43,31,0,399,371,8,375,15,180,92,26,90,1,0,4,1,5,5,7,22,0,22,23,0,13,4,21,6,1,0,2,7,9,16,18,39,26,14,0,55,76,0,50,4,49,18,6,4
12/31/2020,970,22,71,89,250,199,141,119,79,56,37,0,491,477,2,275,38,138,361,46,112,0,0,0,0,2,3,11,6,0,10,12,0,9,0,8,5,0,0,2,1,5,6,12,17,12,16,0,33,38,0,12,2,35,18,4,0
05/01/2022,537,0,14,98,100,141,74,57,32,28,7,0,309,228,0,91,48,56,233,29,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,4,3,2,0,7,7,0,2,2,4,5,0,1
02/24/2022,237,4,15,62,53,49,26,20,10,13,4,0,133,102,2,49,21,39,80,17,31,0,0,0,0,0,0,2,2,0,1,3,0,0,0,3,1,0,0,0,2,0,3,3,1,4,2,0,10,5,0,2,0,7,6,0,0
04/10/2020,571,32,155,22,80,101,99,107,85,42,35,0,257,314,0,190,30,222,86,23,20,0,0,1,3,3,3,9,13,0,11,21,0,3,2,24,3,0,0,0,9,10,22,19,40,27,28,0,63,92,0,51,4,68,23,9,0
08/21/2020,430,5,21,60,139,88,46,54,29,11,3,0,242,186,2,230,17,56,94,14,19,0,0,0,1,1,1,1,1,0,3,2,0,4,0,0,1,0,0,1,0,1,3,5,4,3,4,0,12,8,1,11,0,6,3,1,0
09/09/2020,400,5,21,41,132,74,54,46,37,11,5,0,217,183,0,207,13,58,96,8,18,0,0,0,0,1,1,2,1,0,4,1,0,5,0,0,0,0,0,0,1,0,5,4,3,6,2,0,11,10,0,9,1,6,3,1,1
06/21/2021,46,3,9,11,11,9,7,1,5,2,0,0,24,22,0,12,0,17,8,1,8,0,0,0,0,1,1,1,0,0,3,0,0,1,0,2,0,0,0,0,2,2,1,3,0,1,0,0,7,2,0,1,0,6,2,0,0
03/17/2022,179,0,18,31,35,41,24,18,14,10,6,0,91,84,4,28,12,21,81,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,2,2,3,1,0,10,8,0,2,0,5,9,2,0
06/13/2021,28,5,5,5,3,10,4,3,2,1,0,0,18,10,0,5,0,17,3,0,3,0,0,2,0,2,1,0,0,0,0,5,0,3,0,1,1,0,0,0,2,1,0,1,1,0,0,0,5,0,0,2,0,2,1,0,0
08/06/2020,349,4,21,38,113,73,52,31,22,11,9,0,180,169,0,151,7,88,79,14,10,0,0,0,0,0,2,1,1,0,3,1,0,1,1,1,1,0,0,1,6,1,1,6,2,1,3,0,11,10,0,5,0,10,5,1,0
11/15/2021,692,5,36,194,121,145,100,66,35,20,11,0,347,339,6,105,11,177,218,58,123,0,0,0,0,0,2,1,2,0,4,1,0,1,0,2,2,0,0,1,4,4,5,4,8,4,6,0,19,17,0,7,2,17,8,1,1
01/30/2022,429,14,40,102,78,75,66,29,39,24,16,0,235,191,3,91,35,56,151,23,73,0,0,1,1,0,4,4,4,0,7,7,0,4,0,7,3,0,0,1,1,6,2,4,8,6,12,0,17,23,0,8,1,13,15,3,0
10/10/2020,442,5,31,40,115,107,67,59,35,9,10,0,230,212,0,169,10,56,145,17,45,0,0,0,0,1,2,1,1,0,3,2,0,0,1,2,2,0,0,0,3,1,4,5,2,8,8,0,14,17,0,8,0,10,12,1,0
03/30/2022,401,1,7,81,90,101,54,40,21,10,4,0,225,169,7,57,27,54,172,16,75,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,3,0,0,5,2,0,2,0,1,3,0,1
05/29/2022,543,0,30,104,118,98,75,59,45,22,22,0,300,241,2,102,38,101,193,39,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,4,2,3,3,11,0,18,12,0,4,4,11,10,1,0
07/30/2021,354,2,17,51,111,68,49,48,15,9,3,0,164,190,0,74,9,94,126,4,47,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,0,3,1,1,4,4,1,3,0,6,11,0,3,1,8,5,0,0
06/10/2020,233,12,29,10,57,46,31,36,26,18,9,0,130,100,3,113,4,53,35,5,23,0,0,1,2,2,1,4,2,0,5,7,0,5,1,6,0,0,0,0,1,3,2,8,3,6,6,0,17,12,0,6,1,16,6,0,0
03/04/2022,120,2,14,30,21,26,14,11,8,6,4,0,70,49,1,24,3,13,56,7,17,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,2,1,2,2,3,2,1,1,0,7,7,0,3,0,3,7,1,0
09/30/2020,462,2,22,47,140,95,53,65,35,17,10,0,236,226,0,167,8,86,131,26,44,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,0,0,0,1,2,2,2,3,3,5,4,0,10,12,0,8,0,4,9,1,0
12/07/2020,2065,35,109,274,472,398,328,284,170,92,47,0,1074,984,7,870,75,407,413,93,207,0,0,0,3,6,3,10,13,0,10,25,0,13,3,10,9,0,0,7,10,7,6,22,22,15,20,0,51,58,0,37,4,45,19,2,2
02/11/2021,437,10,41,64,101,82,58,61,44,19,8,0,211,226,0,139,21,80,141,22,34,0,0,0,2,2,3,0,3,0,2,8,0,5,0,3,2,0,0,3,5,3,2,5,13,6,4,0,22,19,0,12,2,17,9,0,1
09/10/2020,329,2,19,23,121,69,44,36,27,5,4,0,190,138,1,140,9,42,117,4,17,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,4,1,3,2,7,2,0,0,15,4,0,8,0,7,4,0,0
11/12/2021,617,6,36,130,103,136,89,80,44,20,15,0,334,281,2,96,22,127,190,59,123,0,0,0,1,1,1,1,2,0,4,2,0,0,0,4,2,0,0,2,0,3,5,8,6,7,5,0,18,18,0,4,1,15,14,1,1
07/22/2022,826,1,42,115,153,156,114,120,86,49,32,1,482,343,1,193,41,226,222,35,109,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,7,3,4,3,9,6,7,0,23,19,0,10,2,18,8,1,3
01/17/2021,392,15,51,40,74,74,61,68,31,26,18,0,195,197,0,95,11,88,137,24,37,0,0,0,0,0,1,7,7,0,5,10,0,5,1,6,3,0,0,1,5,3,4,9,8,12,9,0,22,29,0,10,3,22,15,1,0
01/05/2021,1603,16,89,170,470,299,242,184,135,65,37,1,813,788,2,605,60,274,449,53,162,0,0,0,1,2,3,6,4,0,3,13,0,5,1,5,5,0,0,0,7,4,5,13,21,22,17,0,46,43,0,20,5,36,26,2,0
12/23/2021,7149,17,145,984,1991,1696,1064,728,432,161,91,2,3931,3185,33,1070,240,2097,1929,607,1206,0,0,1,0,3,6,3,4,0,7,10,0,3,0,6,8,0,0,5,21,10,10,27,28,23,21,0,82,63,0,31,0,84,24,5,1
06/14/2022,840,0,31,106,184,185,126,99,73,42,25,0,479,359,2,162,69,186,240,39,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,4,2,3,7,7,0,18,13,0,6,3,14,6,1,1
02/05/2022,376,15,31,80,67,77,47,52,22,20,10,1,167,207,2,73,20,70,105,11,97,0,0,0,0,2,5,4,4,0,5,10,0,7,2,2,4,0,0,2,1,3,1,5,2,9,8,0,15,16,0,4,1,11,11,1,3
06/29/2022,983,0,42,104,221,213,149,130,89,41,36,0,575,401,7,220,74,219,286,48,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,3,3,7,7,8,0,22,20,0,7,5,18,10,2,0
05/11/2020,1018,38,128,62,206,197,193,142,118,69,31,0,519,495,4,589,15,188,112,23,91,0,0,1,3,6,3,6,19,0,14,24,0,16,0,15,7,0,0,5,5,10,17,24,26,28,13,0,51,77,0,53,2,44,22,7,0
01/21/2021,818,10,64,97,192,160,121,118,76,36,18,0,417,400,1,311,27,186,186,40,68,0,0,1,1,0,2,2,4,0,5,5,0,3,0,5,2,0,0,3,3,5,6,11,16,17,3,0,30,34,0,19,2,33,8,2,0
07/06/2021,75,2,7,22,17,13,6,8,6,2,1,0,45,30,0,16,2,19,20,4,14,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,1,0,1,0,2,0,1,2,0,5,2,0,2,2,2,1,0,0
07/21/2022,973,0,48,126,175,182,125,153,106,62,44,0,552,421,0,232,62,276,217,57,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,9,7,7,9,0,25,23,0,15,1,18,13,1,0
12/13/2020,609,23,72,53,129,128,93,84,59,37,26,0,327,281,1,164,33,115,189,30,78,0,1,0,1,2,5,9,5,0,5,18,0,6,1,10,6,0,0,3,5,2,9,7,15,12,19,0,37,35,0,22,2,32,12,3,1
02/05/2021,403,8,48,49,101,73,52,54,36,22,16,0,205,198,0,128,25,84,108,19,39,0,0,1,0,1,3,0,3,0,4,4,0,3,0,4,1,0,0,1,2,5,7,5,9,9,10,0,29,19,0,13,2,24,8,1,0
04/19/2020,459,35,158,7,66,60,66,75,75,50,60,0,206,253,0,154,22,178,60,18,27,0,0,0,3,7,7,5,13,0,11,24,0,13,2,13,5,2,0,1,13,7,16,37,30,30,24,0,69,89,0,58,6,65,22,7,0
12/24/2020,619,21,50,69,128,128,83,84,66,32,29,0,303,311,5,170,30,113,206,26,74,0,0,0,0,0,7,5,9,0,8,13,0,6,2,9,4,0,0,2,1,3,8,7,9,8,12,0,23,27,0,15,3,17,14,1,0
04/11/2021,363,5,54,70,82,76,61,30,28,12,4,0,193,170,0,78,17,130,103,11,24,0,2,0,0,1,0,2,0,0,3,2,0,3,0,1,1,0,0,0,3,9,6,7,14,11,4,0,24,30,0,12,5,25,9,3,0
10/29/2021,370,2,18,81,65,72,67,37,29,14,5,0,183,186,1,75,24,74,104,53,40,0,0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,2,0,2,3,5,5,1,0,7,11,0,5,0,8,4,1,0
05/11/2022,1661,2,30,450,297,320,230,185,117,36,26,0,919,728,14,323,134,363,499,83,259,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,3,2,7,1,3,3,4,7,0,16,14,0,5,0,12,12,1,0
06/23/2021,47,0,6,7,10,11,9,6,2,0,2,0,28,19,0,11,1,17,10,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,0,4,2,0,2,0,4,0,0,0
08/17/2022,664,2,42,81,134,110,99,103,72,40,25,0,389,273,2,172,34,202,124,30,102,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,2,5,5,3,3,6,9,9,0,22,20,0,11,1,17,10,2,1
02/13/2021,222,8,27,23,61,41,36,29,20,7,5,0,119,103,0,77,14,46,65,8,12,0,0,0,1,0,1,3,3,0,3,5,0,2,1,1,4,0,0,1,3,0,7,1,4,4,7,0,17,10,0,5,1,9,8,4,0
02/18/2021,315,6,35,36,98,52,50,42,25,10,2,0,163,152,0,106,9,61,92,24,23,0,0,0,0,1,0,5,0,0,4,2,0,0,0,4,2,0,0,0,2,6,4,8,7,7,1,0,20,15,0,11,0,15,6,2,1
04/24/2021,409,10,46,75,83,95,62,49,28,12,5,0,227,182,0,115,16,141,85,14,38,0,0,0,0,2,4,2,2,0,4,6,0,4,0,2,4,0,0,1,4,7,13,6,7,2,6,0,29,17,0,9,0,26,8,1,2
08/28/2021,359,3,28,80,91,62,51,31,25,11,8,0,186,172,1,78,11,122,84,12,52,0,0,0,0,0,1,0,2,0,1,2,0,0,0,1,2,0,0,1,3,4,3,5,5,4,3,0,14,14,0,5,0,16,7,0,0
02/26/2022,106,1,7,18,21,22,12,13,9,10,1,0,49,57,0,18,8,9,44,5,22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,3,0,0,3,4,0,2,0,0,5,0,0
12/05/2021,511,8,63,106,96,90,81,60,47,19,12,0,262,247,2,96,18,116,152,55,74,0,1,0,0,2,1,1,3,0,3,5,0,1,0,3,4,0,0,1,2,7,6,10,10,16,11,0,29,34,0,11,2,26,20,1,3
06/18/2022,549,2,31,68,96,125,86,72,55,32,15,0,320,227,2,120,37,140,145,27,80,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,1,0,5,1,5,6,5,8,0,20,11,0,3,2,12,11,1,2
08/06/2022,488,1,46,74,92,84,67,71,42,35,21,2,263,225,0,137,30,117,111,21,72,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,2,2,8,7,3,9,13,0,20,26,0,13,0,21,10,2,0
10/15/2021,315,1,20,88,60,61,31,28,27,10,10,0,152,161,2,62,13,68,118,20,34,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,5,1,4,5,4,0,8,12,0,3,1,9,7,0,0
05/12/2021,341,6,35,68,74,71,44,43,20,19,2,0,196,145,0,83,17,156,46,8,31,0,0,0,1,0,1,3,1,0,4,2,0,0,0,6,0,0,0,0,3,6,6,8,9,1,2,0,22,13,0,10,1,18,4,1,1
04/21/2020,873,36,171,20,147,164,160,153,109,56,64,0,437,436,0,418,13,225,134,29,54,0,1,0,3,0,7,11,14,0,14,22,0,12,2,18,4,0,0,1,5,10,16,34,37,34,34,0,73,98,0,56,4,72,29,8,2
04/19/2022,887,1,19,200,231,189,102,76,52,24,13,0,495,386,6,140,77,138,372,44,116,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,4,0,0,3,6,3,2,0,10,9,0,0,0,7,11,1,0
07/02/2021,54,1,6,5,11,10,12,6,7,3,0,0,32,22,0,9,2,14,20,5,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,6,0,0,0,0,6,0,0,0
10/12/2020,681,4,37,69,180,119,122,91,59,31,10,0,321,356,4,243,28,107,205,35,63,0,0,0,1,1,0,2,0,0,2,2,0,3,0,1,0,0,0,0,3,3,7,7,7,7,3,0,15,22,0,9,2,12,11,0,3
02/17/2022,308,4,21,81,72,55,35,29,17,12,7,0,167,139,2,64,24,51,87,16,66,0,0,0,1,0,0,1,2,0,1,3,0,1,0,1,2,0,0,1,3,1,1,2,4,5,4,0,10,11,0,8,0,5,7,0,1
09/09/2021,514,4,39,115,140,104,53,46,33,14,9,0,274,240,0,85,16,147,161,26,79,0,0,0,0,0,1,3,0,0,1,3,0,1,0,0,2,0,1,2,4,6,7,1,6,5,8,0,19,20,0,7,0,22,9,1,0
08/26/2022,518,2,30,100,87,69,77,64,70,30,21,0,308,208,2,127,26,164,94,25,82,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0,2,2,1,7,6,6,6,0,13,17,0,4,1,18,5,2,0
04/25/2021,275,11,52,40,70,71,28,36,21,8,1,0,141,134,0,62,12,116,53,11,21,0,0,0,2,3,3,3,0,0,4,7,0,3,0,7,1,0,0,3,5,11,4,12,10,5,2,0,32,20,0,10,1,27,8,2,4
08/02/2020,95,3,21,11,21,29,10,6,11,6,1,0,45,49,1,33,3,28,23,4,4,0,0,0,2,0,0,1,0,0,0,3,0,1,0,1,1,0,0,0,3,9,2,3,1,2,1,0,11,10,0,8,0,9,3,1,0
04/06/2020,583,22,200,5,78,96,103,110,94,56,41,0,303,280,0,152,24,247,106,26,28,0,0,0,2,5,1,8,6,0,9,13,0,3,0,16,3,0,0,0,5,22,16,40,61,29,27,0,110,90,0,44,11,114,22,7,2
07/31/2022,450,1,27,76,94,71,51,67,47,28,16,0,260,187,3,100,29,118,124,30,49,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2,3,3,5,2,2,9,0,11,16,0,4,1,9,8,3,2
03/06/2020,3,0,2,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0
08/13/2021,626,3,37,97,173,154,80,58,39,15,10,0,273,353,0,137,18,148,228,14,81,0,0,0,0,0,1,2,0,0,2,1,0,0,0,3,0,0,0,1,5,6,4,5,8,4,4,0,19,18,0,8,0,20,8,1,0
06/13/2020,120,18,23,13,25,19,14,22,14,7,6,0,67,53,0,52,0,26,17,4,21,0,0,0,0,3,5,5,5,0,11,7,0,3,1,6,8,0,0,0,3,1,6,2,5,1,5,0,13,10,0,9,0,9,4,1,0
03/21/2021,221,4,48,28,69,44,27,24,17,8,4,0,101,120,0,51,9,58,83,6,14,0,0,0,0,0,1,0,3,0,2,2,0,1,1,0,2,0,0,1,6,7,3,8,9,8,6,0,30,18,0,10,1,26,11,0,0
09/24/2021,352,6,23,70,88,81,41,33,24,13,2,0,185,165,2,69,12,102,110,30,29,0,0,1,1,0,2,1,1,0,1,5,0,2,1,2,1,0,0,1,2,5,5,2,2,3,3,0,12,11,0,5,0,12,5,1,0
07/12/2020,97,4,15,7,33,15,19,11,3,7,2,0,52,45,0,31,4,27,22,2,11,0,0,0,0,0,2,0,2,0,2,2,0,0,0,1,3,0,0,1,3,0,1,2,2,5,1,0,6,9,0,3,3,8,1,0,0
08/06/2021,466,5,27,67,136,125,51,42,26,15,4,0,224,242,0,104,24,118,140,15,65,1,0,1,0,0,0,1,2,0,1,4,0,1,0,3,1,0,0,2,3,5,5,7,2,3,0,0,13,14,0,6,0,17,4,0,0
10/16/2021,178,4,23,32,39,26,31,18,19,11,2,0,85,93,0,30,5,48,67,16,12,0,0,0,0,1,1,1,1,0,3,1,0,1,0,2,1,0,0,1,4,2,2,5,3,5,1,0,9,14,0,5,1,10,6,1,0
05/14/2022,743,1,27,124,134,154,105,99,60,38,28,1,406,333,4,157,61,132,238,29,126,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,3,1,2,2,5,10,1,13,14,0,2,2,15,7,0,1
06/09/2022,991,1,36,192,191,208,159,105,68,46,22,0,584,405,2,214,56,262,286,38,135,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2,7,6,5,6,9,0,19,17,0,7,3,13,10,3,0
01/13/2021,1109,18,64,147,274,223,146,143,95,48,33,0,550,557,2,357,47,257,296,45,107,0,0,0,0,1,7,2,8,0,8,10,0,5,2,9,2,0,0,2,4,1,10,9,13,15,10,0,28,36,0,19,2,27,14,1,1
09/14/2021,495,5,38,135,110,99,59,49,26,12,5,0,251,244,0,93,23,130,128,49,72,0,1,1,0,1,0,1,1,0,2,3,0,2,0,2,1,0,0,0,0,4,9,4,6,10,5,0,22,16,0,8,1,23,6,0,0
09/12/2020,136,0,11,11,31,34,25,18,11,5,1,0,69,66,1,41,9,21,47,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,0,0,0,5,6,0,5,1,4,1,0,0
04/09/2021,770,5,59,137,221,150,112,73,52,17,8,0,414,356,0,198,26,245,207,25,69,0,0,0,1,2,0,0,2,0,1,4,0,2,1,0,2,0,0,1,4,3,13,15,12,6,5,0,31,28,0,11,1,31,14,2,0
07/11/2021,69,2,7,18,13,15,8,11,1,3,0,0,34,35,0,9,3,14,24,4,15,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,2,0,1,3,0,0,1,0,0,4,3,0,0,0,5,1,1,0
03/07/2020,3,0,3,0,0,0,0,1,0,2,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,2,0,0,0,1,1,1,0
07/31/2021,268,5,29,34,73,62,39,22,19,11,8,0,142,125,1,60,11,78,82,9,28,0,1,1,0,1,0,1,1,0,2,3,0,1,0,4,0,0,0,1,4,5,7,3,5,2,2,0,15,14,0,5,1,17,5,0,1
03/29/2021,729,3,42,96,237,136,94,91,47,18,10,0,386,343,0,187,29,182,253,15,63,0,0,0,0,1,1,1,0,0,0,3,0,1,0,1,1,0,0,2,4,6,4,11,8,2,5,0,22,20,0,6,2,23,9,1,1
